"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999"
"33260","Midland, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",88700,93964,103959,112195,111919,113997,117265,112287,111439,111494,111624,113427,115325,116456,117728,118493,119192,121691,123197,122440
"33260","Midland, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",14506,17625,17975,16159,16896,18023,16760,16979,18841,19867,21659,21210,22415,23664,23930,24368,26363,29350,29522,28682
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",15861064,17381143,18377569,19055332,20876909,21969014,23061724,24372842,26338127,28499063,30025107,31020343,33195783,34793728,36651180,38531916,40506865,42916031,45923277,47804214
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",1396659,1391672,1391628,1387307,1384897,1389361,1391362,1398088,1409602,1421621,1435303,1449760,1462728,1470728,1476272,1481347,1486045,1487435,1490926,1496255
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",11356,12489,13206,13735,15075,15812,16575,17433,18685,20047,20919,21397,22694,23657,24827,26011,27258,28852,30802,31949
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",26257917,29134365,31538951,33808746,38079622,41159096,43861650,47134901,50811015,54995064,58562109,60790877,65441065,68283046,72727048,77744785,83046908,89039975,97147199,102721737
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","2","Population (persons) 1/",2248444,2276602,2301875,2316538,2339846,2375997,2413349,2454248,2508985,2547922,2591808,2631964,2674248,2719621,2761929,2804246,2846496,2888020,2931378,2979405
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",11678,12797,13701,14595,16274,17323,18175,19205,20252,21584,22595,23097,24471,25108,26332,27724,29175,30831,33140,34477
"33540","Missoula, MT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",694462,736988,771101,827333,908109,952215,985599,1025302,1085840,1162487,1254609,1333097,1463872,1571964,1665826,1779791,1886245,1993492,2130626,2201351
"33540","Missoula, MT (Metropolitan Statistical Area)","2","Population (persons) 1/",76115,76352,75242,75571,76875,77774,77949,77680,77564,77995,79080,81098,83549,86243,88037,90413,91947,93151,93847,94791
"33540","Missoula, MT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9124,9653,10248,10948,11813,12243,12644,13199,13999,14905,15865,16438,17521,18227,18922,19685,20514,21401,22703,23223
"33660","Mobile, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3102082,3433081,3590804,3728493,4011674,4326992,4525622,4697845,4960862,5381316,5740724,6144279,6586471,6889764,7217269,7531675,7843046,8198280,8792370,8854879
"33660","Mobile, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",383184,388013,392350,394338,393399,395907,398671,400766,398466,395636,395869,399795,404986,410901,412895,413101,413798,415746,416387,417326
"33660","Mobile, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8096,8848,9152,9455,10197,10929,11352,11722,12450,13602,14502,15369,16263,16767,17480,18232,18954,19719,21116,21218
"33700","Modesto, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2594554,2876552,3101512,3292851,3676102,4024487,4345529,4773624,5207829,5750412,6278916,6621270,6985482,7278578,7461839,7689849,8220856,8792202,9549489,10020650
"33700","Modesto, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",267852,275137,280737,288504,293879,301285,311154,323380,336063,353017,375312,386163,394725,401805,406274,410337,415159,421264,428754,438609
"33700","Modesto, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9687,10455,11048,11414,12509,13358,13966,14762,15497,16289,16730,17146,17697,18115,18367,18740,19802,20871,22273,22846
"33740","Monroe, LA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1462379,1646947,1757318,1888739,2046904,2158979,2243845,2288800,2410257,2566841,2728356,2896658,3132866,3302368,3508349,3707129,3893125,3914060,4085459,4271717
"33740","Monroe, LA (Metropolitan Statistical Area)","2","Population (persons) 1/",195651,197060,197281,198748,200122,201003,202671,200999,198491,196494,194858,195796,198145,199292,199684,200687,201013,201532,201490,201049
"33740","Monroe, LA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",7474,8358,8908,9503,10228,10741,11071,11387,12143,13063,14002,14794,15811,16570,17570,18472,19368,19422,20276,21247
"33780","Monroe, MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1273733,1377975,1442527,1548486,1659148,1757755,1920452,1991738,2155014,2281017,2351795,2399561,2595382,2762164,3079088,3240237,3391007,3587984,3829841,4124065
"33780","Monroe, MI (Metropolitan Statistical Area)","2","Population (persons) 1/",134732,134729,132334,130888,130851,130386,131150,131852,132040,132700,133892,134664,135277,135623,136783,138631,140123,141725,143009,144525
"33780","Monroe, MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9454,10228,10901,11831,12680,13481,14643,15106,16321,17189,17565,17819,19186,20366,22511,23373,24200,25317,26780,28535
"33860","Montgomery, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2507508,2761064,2945695,3217601,3537963,3823104,4084174,4372989,4701889,5103772,5364632,5655230,6083594,6370097,6792001,7188896,7524350,7937695,8404313,8762614
"33860","Montgomery, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",286531,288378,289284,289744,292394,294421,297919,301371,302729,305003,306042,311129,316981,322707,327654,331647,335014,338906,342120,344540
"33860","Montgomery, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8751,9574,10183,11105,12100,12985,13709,14510,15532,16734,17529,18176,19192,19740,20729,21676,22460,23422,24565,25433
"34060","Morgantown, WV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",775551,872076,953020,1018515,1097543,1154420,1194627,1249857,1391272,1461720,1573196,1668693,1825250,1880315,1978030,2038247,2111787,2166258,2257343,2352564
"34060","Morgantown, WV (Metropolitan Statistical Area)","2","Population (persons) 1/",105829,107115,107348,107934,108233,106785,106152,105816,105441,104993,104696,106229,107468,108582,109494,110247,110553,110781,110918,110888
"34060","Morgantown, WV (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",7328,8141,8878,9436,10141,10811,11254,11812,13195,13922,15026,15708,16984,17317,18065,18488,19102,19554,20351,21216
"34100","Morristown, TN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",635620,704077,751131,809619,905747,948627,1005829,1084876,1192367,1322312,1431557,1504800,1666405,1779534,1863291,1997286,2115926,2298764,2505553,2600664
"34100","Morristown, TN (Metropolitan Statistical Area)","2","Population (persons) 1/",97668,98812,100501,103613,103446,100755,100345,99561,100133,100041,100942,102245,104094,106466,108399,111344,114358,117228,119479,121840
"34100","Morristown, TN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",6508,7125,7474,7814,8756,9415,10024,10897,11908,13218,14182,14718,16009,16715,17189,17938,18503,19609,20971,21345
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",659107,729974,784219,861793,905850,959680,1019315,1049750,1167720,1338342,1462704,1583606,1712498,1815703,1941787,2080172,2227233,2361174,2576427,2745307
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",64491,65779,66812,68094,68795,69139,70353,71206,73477,76054,80457,83761,86445,89530,91829,94053,95743,97539,99909,101701
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10220,11097,11738,12656,13167,13880,14489,14742,15892,17597,18180,18906,19810,20280,21146,22117,23263,24207,25788,26994
"34620","Muncie, IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1125163,1218563,1233758,1310010,1430165,1493179,1572043,1636580,1749526,1884434,2003361,2074910,2169482,2241264,2365872,2462428,2536454,2613740,2758146,2840186
"34620","Muncie, IN (Metropolitan Statistical Area)","2","Population (persons) 1/",128394,127338,125887,124068,123569,122044,120770,121082,120662,119962,119774,119973,120352,120935,120514,120707,120582,120539,119495,118772
"34620","Muncie, IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8763,9570,9801,10559,11574,12235,13017,13516,14499,15709,16726,17295,18026,18533,19632,20400,21035,21684,23082,23913
"34740","Muskegon, MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1395210,1505262,1575139,1639741,1809110,1916564,1984921,2075511,2165811,2313446,2431375,2499662,2640606,2751922,2938274,3082029,3246918,3463258,3667004,3891965
"34740","Muskegon, MI (Metropolitan Statistical Area)","2","Population (persons) 1/",157850,158550,156114,154496,154844,155654,155812,156345,157643,158365,159384,160885,162135,163082,163678,164457,165763,167077,168147,169331
"34740","Muskegon, MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8839,9494,10090,10613,11683,12313,12739,13275,13739,14608,15255,15537,16286,16874,17952,18741,19588,20729,21808,22984
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1042425,1207439,1335999,1541279,1759761,1956690,2114823,2317270,2540020,2812270,3025598,3210173,3425074,3584083,3914430,4349220,4806958,5287584,5731764,6138363
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)","2","Population (persons) 1/",138543,143488,147977,155270,163585,171336,177546,183363,187091,190746,196448,202583,208302,208415,215675,224765,235041,245090,254627,263200
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",7524,8415,9028,9926,10757,11420,11911,12638,13576,14744,15402,15846,16443,17197,18150,19350,20452,21574,22510,23322
"34900","Napa, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1166017,1326710,1427348,1519183,1658126,1788105,1920241,2007907,2184268,2416052,2568559,2715890,2842249,2959035,3089928,3225147,3460698,3717064,4007215,4356858
"34900","Napa, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",99331,99662,101178,101549,101902,103014,104237,105010,106130,108662,111284,112233,114322,114972,116077,116697,117996,119808,121583,123026
"34900","Napa, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",11739,13312,14107,14960,16272,17358,18422,19121,20581,22235,23081,24199,24862,25737,26620,27637,29329,31025,32959,35414
"34940","Naples-Marco Island, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1082132,1341559,1446414,1647968,1904028,2119244,2397468,2773825,3383296,3859997,4151199,4642765,5238715,5674400,6243328,6792820,7500818,8363682,9329131,10049035
"34940","Naples-Marco Island, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",87504,93473,99902,104265,110105,115584,121311,127921,135413,144790,154568,163988,172077,181288,191132,199639,209205,220923,233371,245094
"34940","Naples-Marco Island, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",12367,14352,14478,15806,17293,18335,19763,21684,24985,26659,26857,28312,30444,31300,32665,34026,35854,37858,39976,41001
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8641096,9745141,10428405,11241696,12721615,13956663,15266185,16555959,17933353,19112865,20288239,21525374,23845282,25693253,27774673,30348450,32270514,34444940,38327545,40365108
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)","2","Population (persons) 1/",951182,959546,965628,974554,989602,1004758,1025161,1049634,1064279,1077625,1091656,1113436,1138170,1167842,1200308,1231557,1262391,1292550,1317819,1340742
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9085,10156,10800,11535,12855,13891,14891,15773,16850,17736,18585,19332,20951,22001,23140,24642,25563,26649,29084,30107
"35100","New Bern, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",786728,838031,942033,989594,1136252,1226427,1314841,1374376,1470965,1599622,1650899,1744002,1928283,1984678,2087530,2224058,2398467,2561587,2681684,2802853
"35100","New Bern, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",91445,92365,94122,95328,97256,99860,100306,99999,101292,101757,102918,104258,105655,105871,106443,108147,109848,111484,112591,114091
"35100","New Bern, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8603,9073,10009,10381,11683,12281,13108,13744,14522,15720,16041,16728,18251,18746,19612,20565,21834,22977,23818,24567
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8484836,9468123,10143334,10920825,12214612,13068809,14067275,15334181,16920792,18240437,18766936,18977915,19968736,20740836,21360761,22321221,23026714,24263555,25623809,26941121
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)","2","Population (persons) 1/",762066,763373,764877,770970,776264,783092,789528,796486,801339,804000,805366,807490,808659,808977,809178,809157,811000,813505,817313,820396
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",11134,12403,13261,14165,15735,16689,17817,19252,21116,22687,23302,23502,24694,25638,26398,27586,28393,29826,31351,32839
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",12972514,14871507,16023828,16765831,17875664,18574004,18892004,19076986,19960654,21099327,22547350,23666685,25301998,26422766,27922811,29487214,30461203,32129269,33617662,34413573
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)","2","Population (persons) 1/",1308411,1322669,1340939,1351273,1350467,1349897,1347337,1327369,1310318,1296918,1285014,1294966,1307069,1315265,1323418,1330188,1331131,1333525,1335520,1338370
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9915,11244,11950,12407,13237,13760,14022,14372,15233,16269,17546,18276,19358,20089,21099,22168,22884,24093,25172,25713
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",196782794,220230388,239087400,258892128,286792373,307455061,329302718,354272209,391092698,420552012,449446258,448688350,477406170,492838676,509563177,541587941,574778359,611686455,651587260,689743290
